0.000000000000000000e+00,1.000000000000000000e+00,5.729944072798346610e+00,9.027500425102823467e-01,4.479578653581186387e+01,1.621272270449736208e-01
2.000000000000000000e+00,3.000000000000000000e+00,7.729294490503647808e+00,9.763127734098077104e-01,1.950669777017657580e+01,4.048586090602663279e-01
0.000000000000000000e+00,2.000000000000000000e+00,1.152825476515203995e+01,2.726323507751676201e-01,1.752416015238049596e+01,4.963690455871696550e-01
2.000000000000000000e+00,1.000000000000000000e+00,1.444792671369494919e+01,6.500615052160509111e-02,5.259717348552299399e+01,4.608518269007220169e-01
1.000000000000000000e+00,1.000000000000000000e+00,9.644565575173896121e+00,2.405185861511002499e-01,4.480390364768847888e+01,1.588332772833374040e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.100854583515886631e+01,2.367566274215833488e-01,3.436634319258858739e+01,9.665677376987924507e-03
0.000000000000000000e+00,1.000000000000000000e+00,1.019165425620637500e+01,2.858823683312995689e-02,1.954822473044022857e+01,5.433311912563137946e-02
0.000000000000000000e+00,2.000000000000000000e+00,5.553674077330437164e+00,6.678306878180520489e-02,2.266313954305272915e+01,1.631344845155551226e-01
0.000000000000000000e+00,0.000000000000000000e+00,4.100110968077324003e+00,8.034613053586543430e-01,2.097784506492408951e+01,4.275769459765061398e-01
0.000000000000000000e+00,0.000000000000000000e+00,7.543938772047528829e+00,2.863815790981784071e-01,6.236388968222522067e+01,2.285081273694385406e-01
0.000000000000000000e+00,2.000000000000000000e+00,1.033737863582091876e+01,6.987639062324011441e-01,3.374187584671485496e+01,8.178790906745836420e-02
0.000000000000000000e+00,1.000000000000000000e+00,1.288055960887074392e+01,7.838663206959979313e-01,1.898619342312082381e+01,3.084258866074807703e-01
0.000000000000000000e+00,3.000000000000000000e+00,8.729743775295951025e+00,3.294580038476261352e-01,1.889061808006725229e+01,4.628910635330126810e-01
2.000000000000000000e+00,2.000000000000000000e+00,4.466814200395043066e+00,2.282523489265035344e-01,1.193190633333844275e+01,8.626986580489592882e-02
1.000000000000000000e+00,0.000000000000000000e+00,1.444708659837189479e+01,3.193409212770775274e-01,8.034033893967823303e+00,4.162377098811541609e-01
2.000000000000000000e+00,0.000000000000000000e+00,8.103417231642048080e+00,1.990254349088359243e-01,2.288499299030366174e+01,2.510465318980013016e-01
1.000000000000000000e+00,2.000000000000000000e+00,1.367197679307648706e+01,5.319553467480708786e-01,2.655125587101882445e+01,3.513534403465325417e-01
1.000000000000000000e+00,0.000000000000000000e+00,5.592310325134816296e+00,1.416785743675161857e-01,3.913648046930676117e+01,2.544277750348383771e-01
0.000000000000000000e+00,2.000000000000000000e+00,1.072875305701933968e+01,1.282161872375668990e-02,2.595834739395029445e+01,1.345336779525763138e-02
2.000000000000000000e+00,0.000000000000000000e+00,1.028135673169661324e+01,2.812288363501215249e-01,5.237637696572827650e+01,4.159150796549843099e-01
2.000000000000000000e+00,0.000000000000000000e+00,7.460902730274762362e+00,4.567529729570259378e-01,6.210249341460969674e+01,3.408061612449539424e-01
2.000000000000000000e+00,0.000000000000000000e+00,1.187060059485390617e+01,4.410290383328387964e-01,5.649254306714252039e+01,2.618455012561582418e-01
2.000000000000000000e+00,0.000000000000000000e+00,8.598054605050078791e+00,5.784244792849615457e-01,4.931970055496984173e+01,2.021190975927172895e-01
2.000000000000000000e+00,0.000000000000000000e+00,9.244015934192773898e+00,4.138704748539357992e-01,3.032766945365142064e+01,3.048134683496692143e-01
