3.000000000000000000e+00,3.000000000000000000e+00,5.455942974462592687e+00,5.693156343214066384e-01,3.247546877110312380e+01,9.374004325215902836e-03
3.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.000000000000000000e+00,8.000000000000000000e+00,5.000000000000000000e-01
3.000000000000000000e+00,1.000000000000000000e+00,9.911631100552931173e+00,9.133023127079878956e-01,5.088627719354502688e+01,4.868241334678697352e-01
5.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.000000000000000000e+00,8.000000000000000000e+00,5.000000000000000000e-01
3.000000000000000000e+00,3.000000000000000000e+00,4.000000000000000000e+00,1.000000000000000000e+00,8.000000000000000000e+00,0.000000000000000000e+00
3.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+01,1.000000000000000082e-05,8.000000000000000000e+00,5.000000000000000000e-01
5.000000000000000000e+00,3.000000000000000000e+00,4.000000000000000000e+00,1.000000000000000000e+00,6.400000000000000000e+01,5.000000000000000000e-01
3.000000000000000000e+00,0.000000000000000000e+00,7.373925622722516948e+00,1.000000000000000000e+00,8.000000000000000000e+00,3.472705935789719978e-01
4.000000000000000000e+00,0.000000000000000000e+00,1.312694144768637372e+01,1.195505766571010597e-01,5.509831079791310060e+01,3.463168522884293998e-01
4.000000000000000000e+00,1.000000000000000000e+00,1.019313547731157144e+01,4.573376033270062369e-01,5.326828520442623471e+01,1.581422663241629223e-01
5.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+01,1.000000000000000000e+00,2.776865267768879875e+01,5.000000000000000000e-01
4.000000000000000000e+00,2.000000000000000000e+00,7.814066726611321734e+00,4.999099791396325321e-01,3.525020553479792795e+01,1.182797187006194919e-02
4.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.000000000000000000e+00,1.624334582464758725e+01,5.000000000000000000e-01
5.000000000000000000e+00,2.000000000000000000e+00,1.302568032323817349e+01,1.162254242735575316e-01,1.281604019789151039e+01,3.328123043537579151e-01
4.000000000000000000e+00,1.000000000000000000e+00,1.029895467026681644e+01,3.271591099320665941e-01,5.332011782494110719e+01,2.887332285363597428e-01
5.000000000000000000e+00,0.000000000000000000e+00,4.024386641230201178e+00,5.185402170929773735e-01,8.000000000000000000e+00,3.819044131304059064e-01
5.000000000000000000e+00,2.000000000000000000e+00,1.154946394723567238e+01,4.155076775654481525e-01,1.973741877506057563e+01,3.019710884997617306e-01
5.000000000000000000e+00,2.000000000000000000e+00,1.535854343567089231e+01,4.627919014261748232e-01,3.849894236785705459e+01,9.895609862260083822e-02
4.000000000000000000e+00,0.000000000000000000e+00,1.567485115288182485e+01,7.082602225061740420e-01,4.205474517427357739e+01,0.000000000000000000e+00
4.000000000000000000e+00,1.000000000000000000e+00,4.000000000000000000e+00,1.000000000000000000e+00,4.476956635151611152e+01,0.000000000000000000e+00
3.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,8.173111396083271307e-01,8.000000000000000000e+00,0.000000000000000000e+00
4.000000000000000000e+00,3.000000000000000000e+00,4.000000000000000000e+00,1.000000000000000000e+00,8.000000000000000000e+00,3.880120073755793930e-01
5.000000000000000000e+00,0.000000000000000000e+00,1.188885460036388686e+01,3.574255896755308970e-01,8.000000000000000000e+00,3.718690950296453246e-01
4.000000000000000000e+00,0.000000000000000000e+00,1.308205314981092471e+01,1.000000000000000000e+00,6.400000000000000000e+01,1.454814533797840932e-02
5.000000000000000000e+00,0.000000000000000000e+00,1.325328362729351106e+01,5.808995721519738531e-01,3.044012466410817552e+01,5.000000000000000000e-01
5.000000000000000000e+00,3.000000000000000000e+00,1.600000000000000000e+01,1.000000000000000082e-05,8.000000000000000000e+00,0.000000000000000000e+00
