0.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,9.904079791158437729e-01,4.445366980507969856e-01,8.008752670139074326e-01,2.078564679250121117e-01,2.474324656650424004e-01,2.770520299673080444e-01
2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.929782330989837646e-01,6.924549341201782227e-01,2.201179228723049164e-02,5.119619369506835938e-01,7.146611213684082031e-01,5.810045003890991211e-01
1.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.135650455951690674e-01,7.958681583404541016e-01,3.364439010620117188e-01,8.948249220848083496e-01,2.607571184635162354e-01,1.393200904130935669e-01
1.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.119638681411743164e-01,4.381693527102470398e-02,6.192258596420288086e-01,3.248727023601531982e-01,7.944837808609008789e-01,9.452236294746398926e-01
1.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.921027779579162598e-01,5.212305784225463867e-01,4.030780494213104248e-01,4.106361567974090576e-01,4.670934081077575684e-01,7.331019639968872070e-01
2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.583974361419677734e-01,2.730531692504882812e-01,6.858620047569274902e-01,8.716825842857360840e-01,9.929330945014953613e-01,4.140132665634155273e-01
2.000000000000000000e+00,4.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,7.878182530403137207e-01,2.465277761220932007e-01,9.847275018692016602e-01,7.235465049743652344e-01,3.912630677223205566e-02,8.707587122917175293e-01
0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.053928747773170471e-02,9.983808994293212891e-01,2.058658599853515625e-01,5.865078791975975037e-02,5.142763257026672363e-01,4.971865192055702209e-02
0.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.566464126110076904e-01,1.116474270820617676e-01,1.301479190587997437e-01,1.706297397613525391e-01,8.846833705902099609e-01,7.775765061378479004e-01
2.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.189123034477233887e-01,8.598250746726989746e-01,9.139083623886108398e-01,6.155933737754821777e-01,4.212823212146759033e-01,8.348222821950912476e-02
1.000000000000000000e+00,4.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,8.482730388641357422e-01,6.519737839698791504e-01,7.283683419227600098e-01,9.825940132141113281e-01,6.247230768203735352e-01,6.339393854141235352e-01
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,8.502283692359924316e-02,4.001209139823913574e-01,4.485302567481994629e-01,3.035075962543487549e-01,8.713398873805999756e-02,4.378899335861206055e-01
1.000000000000000000e+00,4.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,9.259871244430541992e-01,9.070830941200256348e-01,5.445467233657836914e-01,4.669039547443389893e-01,6.669663786888122559e-01,2.277708351612091064e-01
1.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.323410868644714355e-01,1.591650843620300293e-01,2.647066414356231689e-01,7.568187713623046875e-01,1.371763199567794800e-01,9.067291617393493652e-01
2.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,2.529879808425903320e-01,3.213761448860168457e-01,6.348319351673126221e-02,6.548184752464294434e-01,8.404702544212341309e-01,3.712412118911743164e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.476030707359313965e-01,5.734276175498962402e-01,8.472418189048767090e-01,6.878350675106048584e-02,3.693044781684875488e-01,5.521544218063354492e-01
0.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,6.924485564231872559e-01,2.844005227088928223e-01,8.146730661392211914e-01,3.810876309871673584e-01,5.374148488044738770e-01,7.070271968841552734e-01
2.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,4.908472597599029541e-01,5.323473811149597168e-01,9.440327435731887817e-02,8.426371812820434570e-01,8.501671254634857178e-04,4.011218845844268799e-01
1.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.114942580461502075e-01,9.482014775276184082e-01,2.955541312694549561e-01,6.940287947654724121e-01,9.531748890876770020e-01,8.192310929298400879e-01
