1.000000000000000000e+01,3.000000000000000000e+00,1.000000000000000000e+01,2.777024105738201243e+00,-2.624587799650877074e+00,3.242785326613685015e+00,4.657491980429997014e+00
2.000000000000000000e+00,7.000000000000000000e+00,7.000000000000000000e+00,3.481195873779645567e+00,4.601884342318630416e+00,-2.915323345027740487e+00,2.417471323220490298e+00
9.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,3.202432701258642656e+00,3.721420422440050668e+00,-2.607872907544588781e+00,2.398030949071734419e+00
1.000000000000000000e+00,2.000000000000000000e+00,7.000000000000000000e+00,3.202303802114009113e+00,3.721013072016172263e+00,-2.607730635722415258e+00,2.398022850825415109e+00
1.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000000e+00,3.229916587141603568e+00,3.808175785507241784e+00,-2.638335800037770351e+00,2.399621032269381615e+00
3.000000000000000000e+00,4.000000000000000000e+00,9.000000000000000000e+00,3.178101278703676869e+00,3.644610146889208480e+00,-2.580901841831702459e+00,2.396622021792179424e+00
6.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,3.181760948859156724e+00,3.656186391048449558e+00,-2.584967849065584300e+00,2.396834077629400372e+00
2.000000000000000000e+00,8.000000000000000000e+00,7.000000000000000000e+00,3.135783404737497282e+00,3.511149475542850062e+00,-2.534042884344945623e+00,2.394170862357626106e+00
7.000000000000000000e+00,7.000000000000000000e+00,6.000000000000000000e+00,3.169230056437655652e+00,3.616609540995730843e+00,-2.571073527734085928e+00,2.396111167568013123e+00
1.000000000000000000e+01,7.000000000000000000e+00,2.000000000000000000e+00,3.047208061965156922e+00,3.589556314121241876e+00,-2.596027113274040676e+00,2.252840469993034223e+00
8.000000000000000000e+00,1.000000000000000000e+00,6.000000000000000000e+00,-3.703316580249470746e+00,-4.639617016689046025e-01,1.728680314334206436e+00,-2.251015480038787153e+00
6.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,-3.934359806689855521e+00,6.413036995231191639e-01,-3.938901733221202850e+00,-4.878342960433609043e+00
6.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,-1.718411832133264205e+00,-4.135216285928438928e+00,-4.594725495535726623e+00,1.904036144554599019e+00
7.000000000000000000e+00,6.000000000000000000e+00,1.000000000000000000e+01,1.366312077155450666e+00,-3.824812538618767910e+00,1.157338949633905933e+00,1.421724421016174134e+00
6.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e+00,6.150391062395694775e-01,2.315682296924634898e+00,1.726873792779368699e+00,2.995647616297199889e+00
2.000000000000000000e+00,3.000000000000000000e+00,2.000000000000000000e+00,-4.482955933306217666e+00,-1.800792467491374449e+00,-2.988457434532717727e+00,-2.469417102846658274e+00
3.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,-3.037202578670847863e+00,2.251571469416354887e+00,-5.423149280751555779e-01,-3.469323737680393371e+00
