1.000000000000000000e+00,4.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,8.734294027918162451e-01,9.685406628209319857e-01,8.691945402139199528e-01,5.308556915555989741e-01,2.327283279772907054e-01,1.139880427742989699e-02
0.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,4.651292231289605450e-02,2.613053388476671568e-01,9.399864397920585368e-01,5.030471678440613381e-01,6.500586894090629730e-01,4.495809521909137629e-01
2.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,9.999998107852960949e-01,1.000000000000000000e+00,8.493269561018857994e-01,5.424438042031174412e-01,1.622790026933163543e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,9.222925177273276764e-01,1.000000000000000000e+00,9.193030720267382216e-01,3.773269323338823700e-01,5.115880556910156612e-02,0.000000000000000000e+00
0.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,9.623287823197568258e-01,9.724065159814653247e-01,7.999905656779233709e-01,6.901383899920404685e-01,3.309614613841328490e-01,9.908313230167924840e-03
2.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,9.574214004704159064e-01,8.572122467806703172e-01,7.144108711636022457e-01,5.517063622267561751e-01,2.723053165474217940e-01,1.382503474950342454e-02
2.000000000000000000e+00,3.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,8.124249155863841887e-01,9.913640098862845917e-01,6.722962111794922313e-01,4.805117364656380508e-01,3.967312565676082703e-01,0.000000000000000000e+00
1.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,8.959517280664175409e-01,8.140519328384470121e-01,7.074114490425263968e-01,1.569085224767536035e-01,9.722672483690519840e-03
2.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,7.684507584642484845e-01,7.951866960978097865e-01,6.731428246083948075e-01,2.038164289340065050e-01,2.883562066661739254e-02
0.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,9.184857166250428584e-01,1.000000000000000000e+00,7.825859247450649425e-01,7.123203898909743481e-01,4.787473204282972211e-02,0.000000000000000000e+00
1.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.596426528523639421e-01,1.000000000000000000e+00,6.972952699421797185e-01,6.879497931783055131e-01,1.543082160747145382e-01,0.000000000000000000e+00
2.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
2.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
