1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.488176972685786970e-01,1.788959249209984836e-01,5.436321430643142882e-02,3.615384460882229423e-01,2.754009286064119655e-01,5.300002248954253092e-01
2.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,2.644549208399908924e-01,3.516037560718272559e-01,1.011946430491951210e-01,5.221807060318980342e-01,3.950144536742206114e-01,9.639855092139947290e-01
2.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.561740808763017574e-01,1.767231034342074958e-01,5.377372580827665532e-02,3.595160409605669405e-01,2.738952686497301281e-01,5.245369586342579771e-01
1.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.408638344691772515e-01,1.877013492728719646e-01,1.855500544252762229e-01,4.628509622714795380e-01,3.372513294233815406e-01,6.902763824098104850e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.225769276511261330e-01,1.847085640343825164e-01,2.315541565481689379e-01,4.939159537015639923e-01,3.554437585206868810e-01,7.329727493735324062e-01
1.000000000000000000e+00,4.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,7.013832922162934747e-01,2.016349535248363745e-01,1.767477162847230221e-01,4.667141085599935124e-01,3.414527630993041685e-01,7.117695040780077642e-01
1.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.450892442111698655e-01,2.399499086504856549e-01,1.490259591715263898e-01,3.845287206312645312e-01,4.937547038110141062e-01,7.096464709958816286e-01
1.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,6.819691070498083985e-01,2.009881244013447255e-01,1.348815929326696306e-01,5.204987791665443009e-01,1.897195205101741833e-01,7.191918368464967903e-01
0.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.703002284616214057e-01,1.889091935763340113e-01,1.527126386354669130e-01,5.962366600079074264e-01,7.743653769004542331e-02,7.570427834360066166e-01
1.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,7.316662496375625491e-01,2.032182253281548112e-01,2.938243740882875432e-01,6.113072558412228075e-01,2.070726897367331232e-01,6.790948263658894701e-01
1.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.338182888439864771e-01,2.126191645005064412e-01,3.440966048544981115e-01,6.409509059350525506e-01,2.185177391640154010e-01,6.659277598544753873e-01
2.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
