0.000000000000000000e+00,4.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,4.851759095998651183e-01,6.327377306009369651e-01,8.182267213548877205e-01,6.830259944094714264e-01,4.985611700533191248e-01,5.867969780001034419e-01
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.161933175960996600e-01,1.817270377811787407e-01,4.942897677179076688e-01,5.657651292235553742e-01,2.218351670127040598e-01,7.674911709152626438e-01
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,9.908519951999500419e-01,1.194847983293130522e-01,1.485647834893490116e-01,8.522810337286524929e-01,5.095258764923242811e-01,2.172699264401201646e-01
2.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,8.141384130872408864e-01,9.480904219027044277e-01,8.228846404764840194e-01,5.151391208639372055e-01,2.209981532931503678e-01,7.466314080892297866e-01
1.000000000000000000e+00,4.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,4.260225260560727145e-01,3.228742134319564916e-01,7.619299966519995637e-01,9.326285644110550166e-01,7.112172427874425829e-01,5.174307637214693445e-01
2.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.129332368775367912e-01,3.620274110338455587e-01,8.783002870198410861e-01,3.633258913621457142e-01,5.032069190407054693e-01,7.674882598003284206e-01
2.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,9.578456704133183619e-01,8.034521282809657938e-01,2.293859602269041065e-01,8.792020279455330378e-01,5.924963627866010052e-01,7.861722422426726808e-01
1.000000000000000000e+00,4.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.158064016584951283e-01,8.072111427194222921e-01,7.982205848860586261e-01,5.545394738300035709e-01,8.951457434439323846e-01,9.291399003545602886e-01
2.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.972539953851746963e-01,2.774392161206242213e-01,9.362480430798766351e-01,4.637426071657475557e-01,8.522889560018426236e-01,2.127673701215538338e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.638414911550891057e-02,8.697086263083900759e-01,2.754378690459557411e-01,1.452103558843439723e-01,5.054116340884436953e-01,3.350946653135972730e-01
0.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,5.458727084445023081e-01,1.827003127010540587e-02,1.611026399276760737e-02,9.350357305790107931e-01,3.905856802298277586e-01,9.106555137948896261e-01
2.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.337459153713788540e-01,5.871742041055454386e-01,9.919842552666364721e-01,4.355208236576223468e-01,3.624273777533310592e-01,8.731273369890996117e-01
1.000000000000000000e+00,3.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.730410544358417346e-01,1.080092417283906765e-02,8.484620076175601877e-01,2.431667844345696827e-01,6.800272575129432395e-01,6.771397422877997174e-01
2.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,5.396978043179061491e-01,3.541724209634050102e-01,8.419976851586905564e-01,3.180487603576732242e-02,6.773523530613013988e-02,6.281812185488760969e-01
1.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.460981515301473910e-01,5.391826173406979450e-01,4.312139054952922601e-01,7.826330202991743645e-01,6.673271725040770264e-01,6.926188762569120971e-01
1.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.252185687805082159e-01,7.426080728442398249e-02,3.258462638094549724e-01,7.570046389898674732e-01,4.091996461407405583e-01,7.565002817148644976e-01
1.000000000000000000e+00,3.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.952140601620842686e-01,5.985463829811212833e-01,1.504864649063292481e-01,1.744428272305508509e-01,1.486763256970973501e-01,1.323703219667327416e-02
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,6.411165613401949015e-01,2.231026201713368073e-01,7.502532658154910106e-01,4.540783026817426515e-01,1.756446871079697936e-01,2.550142292807914823e-01
1.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.179348177267550479e-01,8.516722747365430557e-01,3.507235355805218835e-01,3.632946400016477395e-01,3.362929725149390037e-01,4.061784363185143576e-01
0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.006756635994649207e-01,3.654783839266790291e-01,5.890971123342372273e-01,4.706950038295258931e-01,3.658865677278549389e-01,9.705477557640713737e-01
1.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.349017057402895292e-02,4.321331001309022257e-01,2.874526889986581124e-01,2.363872194784762404e-01,7.270282988507246191e-01,2.042225263215697306e-01
0.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,4.738929062855565810e-01,5.744463424564943965e-01,4.163131890540657798e-01,1.331630328968226584e-01,3.306569019418962863e-01,1.444204617387273848e-01
2.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.597060006261670662e-01,8.679184741775233247e-01,2.187869439579673281e-01,7.047807577512391619e-01,4.484134558405793447e-01,9.046798157074088798e-02
1.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.532468368329222064e-01,8.107732020166547038e-01,7.698341868573987945e-01,7.957152729456172802e-01,1.762970159586784435e-01,6.041408345557574000e-01
1.000000000000000000e+00,4.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,6.523824680188760050e-01,7.743374132478939575e-01,7.218910148762088808e-01,8.562308355150799466e-01,9.765445561043122336e-01,4.939082229373554789e-01
1.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,9.022445986749737523e-01,2.858634087815444258e-01,6.312673949082339142e-01,4.791803261520081181e-01,6.746227766034004203e-01,4.807232194123021163e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,7.110206844084894229e-01,2.439451543642687237e-01,6.415728643148715937e-01,1.979998876363444071e-01,2.018995010004112634e-01,9.070594363897441781e-01
1.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.345612506550810994e-01,2.995212694006106902e-01,5.347429946301570647e-01,7.857408471451089449e-01,6.394970014469069097e-01,7.679007841111146204e-01
2.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.247991290901407924e-01,2.704576368589781121e-01,4.581592566919476806e-01,5.539262391682943099e-01,7.448751517493182872e-01,9.033896683620552537e-01
0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,8.864931443340186290e-02,2.724057761760094176e-01,4.021944173390412658e-01,6.709854593106524823e-02,6.239595550019234604e-01,5.073462129953289212e-02
