1.000000000000000000e+00,0.000000000000000000e+00,8.598534316120510113e+00,9.491939278343460851e-01,4.591841040896335358e+01,1.197753137030572179e-01
0.000000000000000000e+00,2.000000000000000000e+00,5.747720744770208334e+00,3.768981072550949274e-01,1.145249698159650009e+01,3.513224962221794256e-01
0.000000000000000000e+00,1.000000000000000000e+00,9.217300074354344730e+00,2.942101258725732249e-02,2.673796653126063205e+01,3.417787199371457030e-01
1.000000000000000000e+00,1.000000000000000000e+00,7.361446746157069398e+00,7.698701905514029331e-01,8.753146828511287225e+00,4.151995061036438117e-01
0.000000000000000000e+00,3.000000000000000000e+00,8.823607339193753063e+00,1.209271823988594535e-01,3.104808774598588883e+01,3.517200209274531919e-01
1.000000000000000000e+00,3.000000000000000000e+00,1.084995707383150432e+01,2.581104312176340024e-02,2.813267247279279815e+01,4.388425659603133466e-01
2.000000000000000000e+00,3.000000000000000000e+00,6.376233939458339606e+00,5.978484278876721181e-01,3.216169165168625454e+01,4.837828982141707534e-01
2.000000000000000000e+00,1.000000000000000000e+00,8.548476642013891791e+00,6.017951818460441915e-01,1.341626622984307815e+01,3.248589641018493346e-01
1.000000000000000000e+00,2.000000000000000000e+00,1.055124134505480527e+01,8.250364141379541438e-01,4.937724717141417585e+01,1.580727264927246911e-01
0.000000000000000000e+00,3.000000000000000000e+00,1.216048025167203051e+01,8.662492128397150104e-01,3.703889802810779486e+01,2.237119764137980860e-01
2.000000000000000000e+00,1.000000000000000000e+00,1.289675017236296917e+01,6.257433510010035338e-01,4.571183588891903327e+01,5.823888111228220366e-02
2.000000000000000000e+00,1.000000000000000000e+00,9.097808866282409923e+00,7.363962445289774505e-01,4.205436137494491078e+01,3.232061031082429925e-01
2.000000000000000000e+00,3.000000000000000000e+00,4.038586392385829171e+00,7.068116656391940089e-02,5.659561135056793546e+01,3.973519250758327237e-01
0.000000000000000000e+00,1.000000000000000000e+00,1.066494699115635569e+01,6.297233536219862815e-01,2.573431747881161513e+01,1.023541998786577367e-01
2.000000000000000000e+00,2.000000000000000000e+00,4.955139067270587283e+00,1.879862630773628807e-01,3.475613016950515544e+01,2.309905526284851685e-01
1.000000000000000000e+00,2.000000000000000000e+00,1.044771282395022638e+01,9.492921785228948250e-01,5.779885109677971400e+01,4.423595604690561123e-01
0.000000000000000000e+00,1.000000000000000000e+00,8.619406011797257960e+00,9.116401087623764443e-01,3.439211193866108118e+01,3.505099752455441697e-01
1.000000000000000000e+00,0.000000000000000000e+00,5.053460193326355210e+00,6.428742316399123358e-02,1.679668470233151112e+01,4.110280171137661864e-01
1.000000000000000000e+00,0.000000000000000000e+00,7.231901822243404609e+00,3.591468505986988857e-01,5.211614514026908296e+01,3.394682039307175825e-01
2.000000000000000000e+00,0.000000000000000000e+00,5.501700313460949232e+00,8.641725810094808002e-01,5.142009632036057099e+01,2.618828132476736514e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.528211380248290396e+01,9.880520732607347423e-01,6.371616980007350151e+01,2.703947997005742843e-01
0.000000000000000000e+00,0.000000000000000000e+00,4.105017506368923819e+00,8.784330566317652966e-01,3.893804463629248147e+01,2.699259278133713247e-01
2.000000000000000000e+00,0.000000000000000000e+00,7.221089250237796797e+00,4.650620655404602566e-01,2.050480346219820404e+01,1.833590757801032423e-01
2.000000000000000000e+00,0.000000000000000000e+00,1.254252673744871061e+01,7.173868506248665122e-01,6.011597376333590148e+01,2.840675725484794190e-01
0.000000000000000000e+00,1.000000000000000000e+00,6.052195196271735078e+00,9.875013612285044040e-01,5.290264195677961112e+01,1.724969887577172400e-01
2.000000000000000000e+00,1.000000000000000000e+00,1.475787939225425660e+01,8.260155932321401329e-01,4.248466647795418538e+01,2.095814735209825530e-01
0.000000000000000000e+00,0.000000000000000000e+00,7.896349152945780325e+00,9.112112412582239473e-01,2.013479734555985701e+01,4.806828545973285127e-01
2.000000000000000000e+00,0.000000000000000000e+00,5.219045161995002680e+00,4.812595824415086265e-01,3.970680886527519959e+01,3.004556967612724838e-01
0.000000000000000000e+00,1.000000000000000000e+00,1.166543754790335896e+01,2.915687773252086945e-01,4.065219110258915691e+01,3.744814800083690054e-01
2.000000000000000000e+00,0.000000000000000000e+00,6.458133539805695378e+00,5.091559004052670367e-01,4.600745900463731175e+01,1.320698301774698435e-01
0.000000000000000000e+00,2.000000000000000000e+00,6.671046097655501939e+00,5.445372618052923830e-01,4.681167720248470943e+01,5.869187356383571974e-02
0.000000000000000000e+00,1.000000000000000000e+00,9.423100142248543420e+00,2.574736738236164113e-01,4.523988384003801144e+01,1.223295246600222819e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.361711113561890230e+01,3.857844174905140089e-01,3.338655118101087282e+01,8.926174844037147726e-02
